POA_CODE_2016,Equal Weighted Score,Disabled Score,Indigenous Score,Senior's Score,Youth Score,Number of people under Median income,Number of Households with more than 3 people,Number of households with 1 or less cars,Number of people aged 14 and old with a disability,Number of people aged 55+,Number Of Immigrants arrived since 2011,Number of 15-24 Year Olds,Number of people who travel to work ONLY by Taxi,Total Indigenous Population,Single Parent Families with Children under 15,Total Population
2151,0.23643887,0.20001995,0.19850298,0.19803980,0.34919276,0.23163663,0.69021050,0.35603783,0.16840327,0.31649263,0.16263025,0.11888606,0.07958697,0.00676279,0.15341282,0.19957468
2152,0.23834822,0.19538564,0.19176084,0.21000262,0.35624376,0.24819438,0.67408047,0.40625315,0.14257691,0.34440648,0.12423837,0.09644705,0.07559875,0.00755753,0.16960645,0.10503832
2153,0.23082601,0.14954386,0.23687235,0.20126541,0.33562241,0.19651002,0.80582038,0.21564347,0.10257770,0.33507776,0.10346169,0.12451577,0.06745306,0.00546950,0.13007167,0.52986641
2154,0.22346242,0.15968329,0.19470259,0.20810396,0.33135987,0.18858918,0.78518999,0.21578538,0.13077739,0.38141122,0.10515482,0.13587492,0.03479669,0.00353211,0.12313964,0.37090367
2155,0.18810246,0.10130383,0.19796600,0.13320058,0.31993943,0.13979658,0.87211237,0.12574083,0.06281108,0.21288750,0.09045661,0.14210792,0.05351367,0.00685909,0.13346391,0.51946750
2156,0.19737083,0.13461018,0.10834303,0.24654345,0.29998665,0.17580359,0.74540739,0.13127552,0.09341678,0.42757617,0.02663164,0.14746012,0.06551074,0.00507551,0.09375922,0.12121752
2157,0.18186641,0.14995990,0.09287997,0.18579254,0.29883323,0.21331195,0.71471532,0.11837442,0.08660786,0.37158507,0.00980130,0.14893122,0.00000000,0.00481449,0.14903040,0.03501902
2158,0.19471379,0.16247813,0.10634199,0.20274969,0.30728537,0.17836735,0.73475948,0.16088780,0.14658892,0.40549937,0.05558795,0.15512686,0.00000000,0.00580702,0.12620991,0.08030578
2159,0.20873980,0.17525126,0.10663861,0.24861062,0.30445871,0.21482412,0.71427136,0.15748420,0.13567839,0.43331370,0.02763819,0.13125516,0.06390754,0.00766653,0.12524897,0.04657960
2160,0.28112687,0.27176632,0.26091849,0.19721230,0.39461035,0.36047869,0.73079810,0.33729060,0.18305396,0.26774237,0.20956458,0.14987399,0.12668223,0.00892391,0.22943660,0.33698076
2161,0.27291502,0.29358568,0.24243335,0.17394310,0.38169796,0.38235247,0.70415447,0.28400198,0.20481889,0.25680912,0.15049229,0.15628292,0.09107709,0.00907116,0.23416875,0.29430777
2162,0.27334657,0.28873107,0.21007114,0.20765357,0.38693050,0.37189883,0.73503786,0.28536487,0.20556331,0.31286701,0.10996850,0.15542046,0.10244012,0.00859092,0.25360034,0.17442993
2163,0.29300656,0.36390772,0.23039971,0.18383160,0.39388721,0.45221585,0.60842675,0.36675300,0.27559958,0.32345882,0.13477581,0.14815323,0.04420438,0.01281529,0.28611954,0.08981469
2164,0.27548449,0.31143625,0.20765071,0.20544477,0.37740624,0.37154759,0.73442596,0.26298279,0.25132491,0.36228477,0.13275411,0.14066864,0.04860477,0.01225540,0.24065152,0.18381705
2165,0.31726865,0.37803341,0.29789650,0.17492298,0.41822171,0.47115022,0.73439709,0.31676653,0.28491660,0.31738578,0.26663761,0.15057299,0.03246018,0.00606568,0.26837608,0.39760357
2166,0.32414143,0.35855114,0.32752122,0.17967660,0.43081678,0.49847902,0.75016347,0.31183733,0.21862325,0.31717170,0.16862831,0.16278730,0.04218149,0.00550197,0.36403481,0.49426655
2167,0.22268462,0.17126025,0.15928621,0.20276929,0.35742275,0.23570020,0.77045702,0.29615937,0.10682031,0.28451916,0.13417419,0.12737440,0.12101941,0.01506774,0.21334806,0.09021753
2168,0.27420585,0.28968551,0.26023773,0.16258523,0.38431493,0.37376010,0.75906193,0.23357568,0.20561092,0.27882814,0.08434405,0.17086202,0.04634232,0.02657761,0.32832438,0.40703753
2170,0.30317726,0.26434315,0.40356456,0.17357514,0.37122620,0.33324008,0.73142087,0.27944671,0.19544623,0.28483925,0.13828540,0.14079713,0.06231103,0.01369413,0.24434378,0.98787731
2171,0.19535272,0.16068663,0.16238514,0.12816778,0.33017134,0.20435381,0.85060123,0.11046347,0.11701945,0.18946353,0.05510622,0.15526687,0.06687202,0.00811332,0.19784252,0.32660996
2172,0.14706296,0.09830097,0.06504657,0.12050510,0.30439918,0.11785329,0.85133495,0.10411664,0.07874865,0.24101020,0.02900635,0.14429184,0.00000000,0.01219097,0.09434147,0.02602537
2173,0.16904389,0.10954064,0.12150032,0.11155751,0.33357709,0.15007275,0.83423405,0.18099651,0.06900852,0.17905766,0.07824661,0.16900507,0.04405737,0.01974626,0.16133010,0.13518578
2174,0.17095510,0.13398765,0.08108676,0.14670203,0.32204395,0.18857521,0.85032532,0.11175776,0.07940009,0.15315703,0.14233201,0.13751751,0.14024702,0.00280407,0.09644304,0.02121002
2175,0.20838297,0.22223734,0.10080714,0.20493133,0.30555608,0.25340229,0.70896843,0.12053313,0.19107240,0.40986266,0.02894212,0.13932046,0.00000000,0.01211154,0.12496907,0.01718162
2176,0.28076185,0.30072005,0.24858885,0.19933777,0.37440073,0.36274028,0.80099981,0.17670313,0.23869983,0.36764121,0.10856045,0.15715972,0.03103432,0.00704704,0.20876299,0.44786495
2177,0.26719311,0.31506978,0.18816540,0.17469312,0.39084416,0.40071344,0.80290929,0.19279740,0.22942612,0.31622396,0.08260842,0.16695652,0.03316228,0.00948147,0.33727933,0.14966930
2178,0.19491344,0.20236407,0.09513111,0.18355706,0.29860154,0.23806147,0.69122340,0.08908717,0.16666667,0.36711413,0.03250591,0.17603411,0.00000000,0.01377563,0.13955513,0.03960016
2179,0.21522230,0.23491577,0.13107556,0.18639084,0.30850703,0.27641654,0.64984686,0.16954009,0.19341501,0.37278168,0.03649821,0.13822463,0.00000000,0.01719816,0.16740916,0.06114744
2190,0.27376228,0.29627728,0.20801329,0.22026601,0.37049254,0.35505163,0.73342525,0.23184017,0.23750293,0.29544480,0.06518423,0.16165309,0.14508723,0.00567737,0.20438900,0.23948399
2191,0.25003799,0.25045476,0.16642136,0.21431511,0.36896073,0.30729991,0.74694519,0.29298609,0.19360962,0.34481181,0.06292840,0.12861174,0.08381841,0.00620064,0.17464626,0.05919882
2192,0.29254359,0.30161975,0.22804209,0.23326725,0.40724529,0.38245007,0.70902953,0.40210218,0.22078943,0.33320536,0.15136028,0.13539940,0.13332914,0.00849710,0.23036069,0.11911900
2193,0.25370657,0.20541099,0.20871722,0.21930358,0.38139451,0.27336786,0.71686550,0.40679923,0.13745412,0.32745875,0.13387083,0.12854547,0.11114840,0.01180586,0.17627342,0.14289595
2194,0.30927286,0.29124221,0.27698197,0.22682217,0.44204509,0.42833422,0.74789128,0.44530877,0.15415020,0.27658635,0.32892574,0.14664610,0.17705798,0.00440349,0.19198947,0.22988140
2195,0.33057207,0.30660768,0.27870822,0.29856299,0.43840940,0.46163549,0.76390679,0.39587110,0.15157988,0.20683358,0.35371707,0.13222421,0.39029241,0.00296530,0.17915074,0.25436098
2196,0.27954383,0.28162816,0.24111095,0.20687011,0.38856609,0.37862643,0.74037011,0.28172956,0.18462989,0.28382603,0.13731992,0.15353826,0.12991419,0.00606078,0.21509722,0.29802702
2197,0.25992519,0.29072941,0.17209711,0.20661543,0.37025883,0.34725438,0.73420443,0.24790584,0.23420443,0.31974315,0.06913662,0.15167066,0.09348771,0.00829446,0.26036749,0.08493377
2198,0.24725637,0.26952866,0.15058910,0.22397617,0.34493158,0.30902855,0.73385981,0.20329219,0.23002877,0.36587001,0.05172605,0.13354575,0.08208232,0.00539231,0.18989770,0.08464335
2199,0.27357649,0.29908261,0.20705691,0.20628408,0.38188236,0.37682507,0.73044121,0.27373778,0.22134014,0.31843170,0.10147301,0.14652536,0.09413646,0.00894019,0.24093332,0.16872459
2200,0.29788267,0.29906494,0.28788524,0.20008934,0.40449116,0.41903770,0.73314573,0.31891380,0.17909218,0.27403223,0.17801634,0.14686742,0.12614645,0.00434100,0.25948899,0.40924847
2203,0.24245526,0.16532611,0.22860424,0.20159054,0.37430014,0.20480411,0.61067794,0.56584698,0.12584811,0.27947204,0.09817368,0.11587152,0.12370905,0.01538154,0.19619372,0.12838433
2204,0.26284099,0.20756452,0.25554832,0.21608586,0.37216526,0.22529432,0.61574598,0.53173589,0.18983473,0.29220869,0.11870802,0.11588485,0.13996302,0.01691029,0.17943328,0.24825280
2205,0.23973534,0.18913586,0.22847085,0.15097198,0.39036268,0.24791742,0.67081362,0.47667026,0.13035430,0.20384966,0.36596904,0.16604941,0.09809431,0.00713687,0.12591800,0.18215885
2206,0.25376129,0.23363739,0.18781801,0.24043592,0.35315383,0.26535766,0.73275162,0.29493088,0.20191713,0.38802191,0.04383976,0.11957518,0.09284993,0.00922751,0.14816884,0.18175601
2207,0.26718388,0.24452408,0.21971473,0.24002574,0.36447098,0.28266279,0.72454353,0.32292884,0.20638536,0.37605485,0.09412747,0.12774877,0.10399664,0.00597795,0.15899294,0.26728935
2208,0.25722161,0.23907279,0.18899529,0.22157404,0.37924433,0.30989876,0.75778865,0.32142468,0.16824683,0.37502660,0.08086936,0.12786523,0.06812148,0.00808692,0.18357304,0.11657080
2209,0.26079982,0.23712664,0.20642704,0.21292303,0.38672257,0.31749001,0.74249715,0.35252097,0.15676327,0.36535904,0.13835162,0.13438216,0.06048703,0.00799525,0.16845912,0.14770194
2210,0.27620126,0.25944468,0.23731493,0.23352891,0.37451651,0.31634571,0.71174720,0.33829519,0.20254365,0.41161808,0.09842194,0.13167793,0.05543974,0.00810555,0.18835638,0.28651327
2211,0.25268575,0.23029206,0.19002058,0.22529378,0.36513661,0.27519886,0.73496305,0.31696622,0.18538525,0.38767648,0.07139182,0.13341830,0.06291108,0.01012554,0.18299731,0.15779168
2212,0.25266963,0.24889569,0.18965714,0.20617682,0.36594887,0.29674386,0.73203919,0.30255447,0.20104752,0.35216433,0.09845186,0.13245795,0.06018931,0.01089757,0.22143709,0.14843267
2213,0.23549458,0.19876400,0.18664788,0.20030189,0.35626455,0.25664479,0.76454623,0.27013612,0.14088322,0.34708835,0.04881258,0.13373108,0.05351542,0.01575784,0.18065803,0.20405276
2214,0.20559340,0.17981402,0.12768437,0.18311382,0.33176137,0.26322115,0.74312057,0.18532062,0.09640688,0.36622765,0.03108131,0.13538314,0.00000000,0.02519998,0.18256579,0.03699575
2216,0.26664387,0.21732373,0.25559631,0.19946861,0.39418683,0.29227384,0.69449888,0.46006273,0.14237361,0.29698618,0.27048966,0.12991188,0.10195105,0.00713436,0.14956419,0.26291432
2217,0.26058543,0.20240845,0.24490331,0.20495540,0.39007454,0.27852699,0.71556365,0.44265280,0.12628991,0.30725908,0.24082008,0.12355474,0.10265172,0.00698605,0.15516234,0.25144742
2218,0.26703262,0.23416104,0.23121798,0.18848941,0.41426204,0.33996714,0.75483842,0.42526224,0.12835494,0.31247880,0.23409003,0.13698037,0.06450003,0.00573872,0.17830487,0.15390381
2219,0.25605314,0.20410038,0.19552261,0.27811151,0.34647805,0.25729167,0.63870739,0.39161290,0.15090909,0.43579120,0.04958333,0.09830024,0.12043182,0.00955129,0.19213499,0.12363456
2220,0.28461629,0.25189691,0.27911511,0.16438379,0.44306934,0.38263767,0.78943693,0.42623898,0.12115615,0.27983417,0.36997363,0.17396379,0.04893342,0.00326122,0.16118265,0.30432257
2221,0.22374946,0.18575177,0.15793101,0.20348073,0.34783430,0.22624537,0.77086494,0.24660655,0.14525818,0.37480929,0.08109338,0.14762034,0.03215218,0.00449991,0.14260912,0.15437222
2222,0.24658469,0.20263374,0.20884192,0.17518205,0.39968105,0.28419756,0.74606992,0.42710525,0.12106992,0.31720909,0.20432504,0.14135149,0.03315501,0.00430882,0.14876712,0.11975605
2223,0.22576263,0.15915830,0.19157258,0.19860820,0.35371143,0.19536107,0.72720588,0.36746425,0.12295552,0.35666930,0.09346405,0.12481451,0.04054711,0.00760023,0.14533933,0.19586480
2224,0.23719372,0.20163759,0.15860388,0.26082579,0.32770761,0.23694857,0.70362960,0.25480081,0.16632660,0.43962948,0.03560121,0.11545148,0.08202209,0.00954143,0.16767300,0.13312473
2225,0.17754967,0.10322267,0.09018247,0.20314756,0.31364598,0.14319401,0.83506334,0.15789568,0.06325134,0.32789305,0.02983786,0.11843089,0.07840207,0.00901344,0.08895876,0.05062674
2226,0.20127279,0.14395393,0.14557361,0.18410008,0.33146353,0.17322457,0.75427363,0.28060182,0.11468330,0.34277311,0.03489550,0.11775409,0.02542706,0.01135390,0.15561929,0.11711416
2227,0.20824347,0.14491317,0.15503960,0.20173720,0.33128392,0.18706413,0.73034750,0.28530721,0.10276220,0.35999840,0.03610010,0.12241683,0.04347600,0.01079319,0.16592805,0.13699387
2228,0.24504691,0.19341948,0.18977519,0.25506326,0.34192972,0.21756713,0.67690349,0.35806610,0.16927183,0.39468618,0.06490206,0.11518215,0.11544034,0.01148275,0.17861475,0.17198479
2229,0.22333720,0.15500296,0.19362920,0.21721706,0.32749959,0.18673828,0.69527387,0.30707053,0.12326764,0.39384007,0.03996332,0.12091566,0.04059405,0.01169484,0.15074170,0.26901313
2230,0.21639408,0.12260340,0.20451310,0.23153163,0.30692819,0.15710918,0.57489035,0.37984953,0.08809763,0.38957576,0.05479088,0.11586371,0.07348750,0.01090951,0.16449083,0.27018418
2231,0.17980470,0.14413322,0.10727818,0.15764515,0.31016225,0.22209969,0.76091751,0.15495824,0.06616674,0.31529029,0.00970446,0.10267354,0.00000000,0.03084478,0.22664114,0.02121002
2232,0.22991119,0.16398312,0.21290324,0.20828002,0.33447838,0.19580925,0.69194174,0.33564482,0.13215698,0.35852413,0.04768786,0.11451771,0.05803590,0.01224822,0.17759632,0.30791066
2233,0.21026799,0.14419622,0.17280273,0.19810751,0.32596549,0.18872466,0.77776459,0.21183503,0.09966777,0.35669437,0.01665650,0.12553768,0.03952065,0.01433077,0.16454428,0.27632047
2234,0.20103966,0.13012590,0.14708779,0.20702665,0.31991830,0.15626226,0.82668002,0.13478765,0.10398954,0.36553401,0.02134293,0.16194328,0.04851929,0.01084416,0.13477094,0.28645706
2250,0.28163986,0.22589070,0.32195107,0.22955880,0.34915885,0.27823913,0.64173420,0.35068799,0.17354228,0.40391476,0.03945293,0.12597410,0.05520285,0.02940611,0.23899219,0.62947106
2251,0.25689282,0.21218886,0.22999333,0.24098871,0.34440038,0.28585408,0.67083626,0.30384055,0.13852364,0.45281039,0.02735816,0.11707061,0.02916702,0.02394194,0.21895728,0.30633677
2256,0.30207220,0.29045390,0.26611094,0.27119293,0.38053104,0.36664957,0.54632004,0.50571000,0.21425824,0.52200247,0.03514339,0.10344456,0.02038338,0.04598424,0.25580931,0.14609994
2257,0.29727959,0.26764478,0.27665523,0.27249842,0.37231992,0.37086350,0.58659514,0.42610001,0.16442606,0.49750494,0.02565782,0.10572104,0.04749190,0.03790870,0.26830247,0.27174870
2258,0.20661253,0.18418377,0.13760703,0.17744900,0.32721031,0.24927382,0.69230490,0.22510682,0.11909373,0.35489800,0.02556158,0.14215572,0.00000000,0.02769726,0.22016055,0.04835023
2259,0.28364552,0.26680725,0.30961800,0.20310464,0.35505220,0.34735268,0.65774810,0.28354661,0.18626183,0.39552456,0.02159472,0.13156141,0.01068472,0.05006021,0.30253398,0.55751251
2260,0.21825260,0.15570419,0.17507767,0.22169071,0.32053783,0.22211428,0.69502391,0.23993322,0.08929410,0.39359793,0.03757954,0.12507990,0.04978349,0.01891186,0.18626619,0.21935133
2261,0.28735688,0.25707529,0.30532604,0.23074994,0.35627623,0.33621147,0.62144340,0.34768194,0.17793911,0.43337461,0.01855783,0.11976813,0.02812526,0.04321914,0.30689659,0.49419160
2262,0.28735564,0.31054969,0.25645114,0.19922948,0.38319226,0.42551608,0.63869719,0.33279544,0.19558329,0.39845897,0.00959353,0.13576031,0.00000000,0.07237771,0.38836032,0.19511532
2263,0.30869753,0.32859439,0.27667269,0.25448247,0.37504056,0.40870318,0.56067654,0.41164624,0.24848560,0.49149595,0.01314542,0.11913628,0.01746899,0.05902688,0.35993418,0.22731446
2264,0.29377175,0.31481416,0.23187789,0.26708802,0.36130694,0.40915478,0.57780774,0.34105203,0.22047355,0.51183781,0.02486007,0.11721320,0.02233823,0.04399266,0.27496599,0.13331210
2265,0.25169369,0.25919466,0.17624262,0.22927823,0.34205927,0.33957795,0.60768734,0.27800283,0.17881137,0.45855645,0.02431812,0.14296897,0.00000000,0.03303434,0.20338266,0.05435536
2267,0.27606217,0.27487314,0.19785559,0.29917052,0.33234944,0.39425516,0.52206415,0.32718727,0.15549112,0.59834104,0.00797390,0.08589119,0.00000000,0.04416064,0.19811196,0.02581927
2278,0.21503677,0.22334630,0.13774093,0.16058589,0.33847394,0.30311284,0.74168288,0.16402661,0.14357977,0.32117178,0.00000000,0.14507345,0.00000000,0.05977562,0.27223205,0.02404864
2280,0.26365136,0.24210960,0.22759500,0.23247685,0.35242398,0.31835220,0.65209630,0.30924357,0.16586701,0.44111832,0.01429393,0.13000386,0.02383537,0.03288261,0.23315858,0.24990163
2281,0.28266529,0.28304084,0.22673325,0.25892604,0.36196103,0.38302158,0.60394336,0.34887253,0.18306011,0.51785207,0.01695390,0.11200667,0.00000000,0.04134269,0.22975658,0.13369620
2282,0.23623647,0.20459160,0.17593453,0.23233889,0.33208087,0.27194288,0.65955539,0.27259451,0.13724031,0.44316191,0.02034694,0.12423069,0.02151587,0.02079222,0.21231859,0.13840850
2283,0.28007941,0.28408798,0.23745012,0.24816874,0.35061079,0.36165236,0.60726663,0.31396373,0.20652361,0.49633748,0.01589413,0.11956045,0.00000000,0.05592918,0.28807452,0.21825523
2284,0.26946078,0.27816667,0.20529720,0.23778909,0.35659018,0.34290476,0.62346429,0.32949309,0.21342857,0.43520485,0.01292063,0.13049858,0.04037333,0.05045102,0.32170779,0.09833992
2285,0.24264780,0.22576838,0.22454958,0.17316982,0.34710340,0.28920036,0.70484958,0.26964692,0.16233639,0.32563639,0.02113043,0.12471673,0.02070326,0.05163862,0.26907777,0.28771243
2286,0.24898836,0.27730877,0.18185754,0.17797027,0.35881685,0.38884625,0.67958557,0.24127943,0.16577130,0.35594054,0.00000000,0.12555616,0.00000000,0.06071159,0.29364055,0.03659291
2287,0.26162854,0.24156250,0.24801619,0.19501129,0.36192419,0.30914148,0.69402816,0.29496455,0.17398352,0.34052643,0.07046245,0.14956258,0.04949615,0.04697766,0.26788961,0.34098106
2289,0.23099319,0.18518204,0.18915242,0.20458412,0.34505417,0.24027044,0.69886096,0.31227737,0.13009363,0.35373068,0.02896201,0.12880792,0.05543757,0.02499459,0.20014314,0.17906728
2290,0.26477630,0.23268937,0.24193921,0.23562838,0.34884824,0.29799408,0.65475790,0.32095356,0.16738467,0.39833328,0.02780769,0.12168741,0.07292347,0.03568973,0.24266766,0.31311948
2291,0.20681928,0.12449691,0.15792894,0.22707130,0.31777997,0.15329433,0.64380543,0.33703991,0.09569949,0.35935539,0.02869494,0.13698020,0.09478721,0.01571400,0.12954901,0.12566750
2292,0.23490008,0.21146045,0.20698701,0.15039986,0.37075299,0.28904665,0.58782961,0.46812799,0.13387424,0.30079972,0.04983097,0.13800772,0.00000000,0.04770845,0.27939332,0.02306496
2293,0.26764217,0.17780643,0.18865665,0.35944046,0.34466516,0.22233241,0.53371678,0.48390935,0.13328044,0.34053106,0.03199788,0.13870210,0.37834986,0.02479524,0.26451444,0.02358959
2294,0.23625509,0.16861068,0.19886997,0.23932777,0.33821193,0.23146708,0.53654743,0.47017509,0.10575428,0.31383439,0.01900812,0.11465813,0.16482115,0.07579422,0.25501909,0.01804351
2295,0.28829806,0.34610108,0.20601968,0.27429081,0.32678067,0.31963899,0.50753610,0.39690695,0.37256318,0.54858161,0.01959085,0.08304063,0.00000000,0.04268484,0.20206104,0.06484795
2296,0.22979898,0.20565587,0.21703672,0.13204509,0.36445824,0.27748274,0.51301115,0.53254073,0.13382900,0.26409017,0.04770756,0.13479833,0.00000000,0.04051085,0.34833197,0.01761256
2297,0.24727203,0.20252976,0.19002117,0.23997591,0.35656129,0.29970238,0.59553571,0.41440092,0.10535714,0.29070182,0.04910714,0.11660615,0.18925000,0.03027061,0.37090097,0.01571078
2298,0.25729989,0.23335176,0.21617449,0.20850983,0.37116348,0.31856707,0.58253711,0.41267092,0.14813645,0.37238710,0.07991156,0.17087883,0.04463255,0.04450717,0.24975832,0.08895280
2299,0.26957077,0.25380343,0.22205365,0.20589618,0.39652984,0.33441153,0.65185821,0.41471200,0.17319532,0.30776988,0.19368847,0.18513761,0.10402249,0.03412770,0.27897742,0.10496337
2300,0.21406888,0.11779164,0.20184866,0.22098538,0.31564983,0.13291738,0.42847774,0.54926537,0.10266591,0.35180059,0.07972522,0.15193883,0.09017016,0.02614124,0.15501727,0.09907066
2302,0.28739659,0.13386525,0.22323598,0.46564427,0.32684085,0.13475177,0.22938830,0.72100206,0.13297872,0.36756513,0.09426714,0.22222128,0.56372340,0.03193442,0.07753063,0.00525566
2303,0.25516446,0.21044788,0.20371571,0.24403116,0.36246309,0.24469540,0.60515558,0.45174697,0.17620037,0.39533126,0.03268439,0.14825441,0.09273105,0.03279344,0.22717330,0.08562703
2304,0.27323770,0.25600455,0.22992504,0.24568435,0.36133688,0.29515353,0.57032074,0.44135052,0.21685556,0.35868421,0.05846951,0.13852272,0.13268450,0.04104963,0.28525303,0.14214648
2305,0.22939462,0.17368663,0.18047859,0.21644312,0.34697013,0.22143371,0.67932392,0.35818678,0.12593955,0.36509159,0.04456528,0.12893611,0.06779466,0.02516096,0.23251748,0.11713290
2306,0.38327768,0.46467391,0.34630946,0.23898486,0.48314247,0.62380881,0.59845890,0.58139446,0.30553901,0.38328835,0.00818940,0.12890772,0.09468136,0.14860364,0.66736829,0.03143093
2307,0.26730107,0.26984635,0.22109166,0.17098738,0.40727890,0.38681178,0.64162932,0.40945025,0.15288092,0.34197477,0.14647887,0.19122426,0.00000000,0.05154918,0.31633686,0.03655543
2308,0.06548201,0.00000000,0.01048932,0.00143871,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00287742,0.38712921,1.00000000,0.00000000,0.02956293,0.00000000,0.01239437
2311,0.26031056,0.27068765,0.17820987,0.25495701,0.33738771,0.38752914,0.61319930,0.25062035,0.15384615,0.50991403,0.00000000,0.09820204,0.00000000,0.06668002,0.25482094,0.00800997
2312,0.29564962,0.35879630,0.20711639,0.24031998,0.37636583,0.51800412,0.64480453,0.22779769,0.19958848,0.48063996,0.00754458,0.11485698,0.00000000,0.06903277,0.23993017,0.01363100
2314,0.03308987,0.00000000,0.00568749,0.01253025,0.11414173,0.00000000,0.00000000,0.00000000,0.00000000,0.02506050,0.00000000,0.45656691,0.00000000,0.02087628,0.00000000,0.00187368
2315,0.28554319,0.28081082,0.22674067,0.30264034,0.33198090,0.37169123,0.49426934,0.36762046,0.18993041,0.58359014,0.02964252,0.09434259,0.02169054,0.03035735,0.22522916,0.13729366
2316,0.25125432,0.24031886,0.18056571,0.24027382,0.34385890,0.34676868,0.60385322,0.29156349,0.13386904,0.48054765,0.01723941,0.13325021,0.00000000,0.02916309,0.21306672,0.05476757
2317,0.29729538,0.29119955,0.22137338,0.33214368,0.34446492,0.38492953,0.48691744,0.41155380,0.19746957,0.59639498,0.02055306,0.09445891,0.06789238,0.03054210,0.22584954,0.05846808
2318,0.20871503,0.18912077,0.14882354,0.18710263,0.30981318,0.26512719,0.68484502,0.16615811,0.11311435,0.34803089,0.01539475,0.12312241,0.02617436,0.05023920,0.21509052,0.11376965
